# Data File of e+ e- events. each row is 1 event and contains
# the measured values for energy and momentum compents of the 2 particles
# E1,P1_x,P1_y,P1_z,E2,P2_x,P2_y,P2_z
  43.10786  -24.56158   9.20952  34.20820  43.10786  24.56158  -9.20952  -34.20820
  51.20802  -31.98687  -37.70625  -13.31694  51.20802  31.98687  37.70625  13.31694
  46.40793  -37.81135  13.38917  23.33940  46.40793  37.81135  -13.38917  -23.33940
  45.31891  27.10339  -34.85483  10.21519  45.31891  -27.10339  34.85483  -10.21519
  46.09292  -13.27090  -44.00375   3.47999  46.09292  13.27090  44.00375  -3.47999
   3.16206   2.76154  -1.41657   0.60484   3.16206  -2.76154   1.41657  -0.60484
  44.98290  27.22793  35.79908   0.72574  44.98290  -27.22793  -35.79908  -0.72574
  44.91690  -43.32115  -5.85539  -10.32086  44.91690  43.32115   5.85539  10.32086
  46.27593   0.26922  11.97252  -44.69953  46.27593  -0.26922  -11.97252  44.69953
  46.17392  16.23897  -38.58778  19.47589  46.17392  -16.23897  38.58778  -19.47589
  45.56191  34.51305  10.61443  -27.78617  45.56191  -34.51305  -10.61443  27.78617
  41.48183  -17.41452  -27.39468  25.82651  41.48183  17.41452  27.39468  -25.82651
  46.78894   4.24342  45.70743  -9.05698  46.78894  -4.24342  -45.70743   9.05698
  46.60893  -45.36799   9.49607  -4.89521  46.60893  45.36799  -9.49607   4.89521
  45.70291  -11.51349  -43.97691   4.71459  45.70291  11.51349  43.97691  -4.71459
  43.72287   3.58799  41.50472  -13.27308  43.72287  -3.58799  -41.50472  13.27308
  46.55193  25.29142   3.27932  -38.94448  46.55193  -25.29142  -3.27932  38.94448
  45.74491  -39.74018  -3.66713  22.35772  45.74491  39.74018   3.66713  -22.35772
  46.38393  15.10393  -21.11094  -38.44045  46.38393  -15.10393  21.11094  38.44045
  41.00782  22.90070  -33.92274   2.53910  41.00782  -22.90070  33.92274  -2.53910
  20.87742  -0.66332  -0.28720  20.86490  20.87742   0.66332   0.28720  -20.86490
  65.50631  63.00979  -16.13440  -7.77977  65.50631  -63.00979  16.13440   7.77977
  47.05294  -16.90604  40.92450  15.91699  47.05294  16.90604  -40.92450  -15.91699
  20.60441  -12.33207   0.29768  -16.50373  20.60441  12.33207  -0.29768  16.50373
  45.55891  -33.34985  -29.95766  -8.12035  45.55891  33.34985  29.95766   8.12035
  45.41791   9.53727  12.80104  -42.52011  45.41791  -9.53727  -12.80104  42.52011
  45.74791   5.61025  -43.40243  13.32764  45.74791  -5.61025  43.40243  -13.32764
  45.34591  18.22767  -1.28514  41.50123  45.34591  -18.22767   1.28514  -41.50123
